prub,Fcislo,lok,Lokcode,loctyp,klimabox,Otemp_act,Oprec_act,TreatTemo,TreatPrec,Tmcomb,Treatment,length,weight,SRzL,,changeTc,changeMc,changemerged,changeT,changeM,SRzL,Total biomass,Total biomass log,Aboveground,koreny-vaha,rhi-del,rhi-vah,biomass excluding rhizome,total ramets,ramets per unit length,1odnoze extra-pocet,ext ramets per length,logext ramets per length
666,409,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,18.4,0.0559,329.1592129,Mc,Tc0,Mc0,Tc0_Mc0,0,0,329.1592129,2.4219,0.645608917,0.822,1.132,18.4,0.0559,2.366,15,0.815217391,1,0.055347826,0.02339562
619,601,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,36.6,0.0958,382.045929,Mc,Tc1,Mc3,Tc1_Mc3,1,3,382.045929,2.4598,0.649315383,0.655,1.279,36.6,0.0958,2.364,14,0.382513661,2,0.055644809,0.023517816
712,296,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,18,0.0383,469.9738903,Mc,Tc2,Mc0,Tc2_Mc0,2,0,469.9738903,1.5991,0.556193914,0.501,0.574,18,0.0383,1.5608,11,0.611111111,1,0.056555556,0.023892338
763,205,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,52.7,0.0808,652.2277228,Mc,Tc2,Mc1,Tc2_Mc1,2,1,652.2277228,1.4868,0.542427037,0.476,0.498,52.7,0.0808,1.406,13,0.246679317,3,0.057925996,0.024455289
675,188,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,17.1,0.0345,495.6521739,Mc,Tc2,Mc1,Tc2_Mc1,2,1,495.6521739,1.5625,0.551754873,0.535,0.709,17.1,0.0345,1.528,13,0.760233918,1,0.059479532,0.025092571
775,75,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,17.1,0.033,518.1818182,Mc,Tc1,Mc2,Tc1_Mc2,1,2,518.1818182,1.715,0.569958818,0.457,0.79,17.1,0.033,1.682,9,0.526315789,1,0.059479532,0.025092571
692,358,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,33.8,0.0304,1111.842105,Mc,Tc1,Mc0,Tc1_Mc0,1,0,1111.842105,1.9954,0.601560265,0.431,1.209,33.8,0.0304,1.965,14,0.414201183,2,0.060171598,0.025376165
674,657,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,32.9,0.0697,472.0229555,Mc,Tc0,Mc3,Tc0_Mc3,0,3,472.0229555,2.1807,0.621249004,0.951,0.718,32.9,0.0697,2.111,11,0.334346505,2,0.061790274,0.026038743
571,680,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,49,0.0602,813.9534884,Mc,Tc0,Mc3,Tc0_Mc3,0,3,813.9534884,2.4473,0.648096426,0.561,1.281,49,0.0602,2.3871,16,0.326530612,3,0.06222449,0.02621631
772,521,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,56.8,0.0614,925.0814332,Mc,Tc0,Mc1,Tc0_Mc1,0,1,925.0814332,1.5603,0.551486594,0.425,0.803,56.8,0.0614,1.4989,14,0.246478873,4,0.071422535,0.029960777
822,323,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,13.5,0.0297,454.5454545,Mc,Tc2,Mc0,Tc2_Mc0,2,0,454.5454545,1.8167,0.581688025,0.515,0.647,13.5,0.0297,1.787,14,1.037037037,1,0.075074074,0.031438389
681,351,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,13,0.0256,507.8125,Mc,Tc1,Mc0,Tc1_Mc0,1,0,507.8125,1.5336,0.548217386,0.545,0.688,13,0.0256,1.508,13,1,1,0.077923077,0.03258777
811,321,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,13,0.025,520,Mc,Tc2,Mc0,Tc2_Mc0,2,0,520,1.5123,0.545591604,0.466,0.703,13,0.025,1.4873,8,0.615384615,1,0.077923077,0.03258777
796,212,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,12.8,0.0261,490.4214559,Mc,Tc2,Mc1,Tc2_Mc1,2,1,490.4214559,1.7147,0.569923746,0.64,0.657,12.8,0.0261,1.6886,12,0.9375,1,0.079125,0.033071754
659,404,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,12.2,0.0202,603.960396,Mc,Tc1,Mc0,Tc1_Mc0,1,0,603.960396,1.9142,0.592643013,0.686,0.836,12.2,0.0202,1.894,11,0.901639344,1,0.082967213,0.034615309
716,611,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,24.4,0.0747,326.6398929,Mc,Tc1,Mc3,Tc1_Mc3,1,3,326.6398929,1.9697,0.598757687,0.748,0.732,24.4,0.0747,1.895,8,0.327868852,2,0.082967213,0.034615309
616,250,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,24.1,0.0545,442.2018349,Mc,Tc1,Mc1,Tc1_Mc1,1,1,442.2018349,3.1875,0.71495811,1.302,1.489,24.1,0.0545,3.133,11,0.456431535,2,0.083987552,0.035024295
825,157,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,57.9,0.114,507.8947368,Mc,Tc0,Mc2,Tc0_Mc2,0,2,507.8947368,2.643,0.666798684,0.865,1.149,57.9,0.114,2.529,19,0.328151986,5,0.087355786,0.03637167
710,416,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,23.1,0.0868,266.1290323,Mc,Tc0,Mc0,Tc0_Mc0,0,0,266.1290323,2.2451,0.627887925,0.501,1.207,23.1,0.0868,2.1583,11,0.476190476,2,0.087580087,0.036461247
802,383,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,22.9,0.0532,430.4511278,Mc,Tc1,Mc0,Tc1_Mc0,1,0,430.4511278,1.3042,0.519066327,0.377,0.612,22.9,0.0532,1.251,10,0.436681223,2,0.088336245,0.036763093
805,529,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,45.1,0.0802,562.3441397,Mc,Tc0,Mc1,Tc0_Mc1,0,1,562.3441397,1.8401,0.584342534,0.523,0.884,45.1,0.0802,1.7599,11,0.243902439,4,0.089691796,0.037303681
773,694,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,11.1,0.0316,351.2658228,Mc,Tc0,Mc3,Tc0_Mc3,0,3,351.2658228,2.2566,0.629062841,0.627,0.958,11.1,0.0316,2.225,10,0.900900901,1,0.09109009,0.037860611
670,350,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,75.7,0.1873,404.1644421,Mc,Tc1,Mc0,Tc1_Mc0,1,0,404.1644421,2.1693,0.620063146,0.566,0.843,75.7,0.1873,1.982,18,0.237780713,7,0.093470277,0.038806983
725,370,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,10.6,0.0139,762.5899281,Mc,Tc1,Mc0,Tc1_Mc0,1,0,762.5899281,2.5175,0.654898161,1.16,0.705,10.6,0.0139,2.5036,13,1.226415094,1,0.095339623,0.039548798
713,558,Ulv,T1_M1,ALP1,B,1,1,3,4,34,Warm_Wet,10.4,0.0273,380.952381,Mc,Tc2,Mc3,Tc2_Mc3,2,3,380.952381,1.7312,0.571848529,0.521,0.679,10.4,0.0273,1.7039,8,0.769230769,1,0.097153846,0.04026753
586,583,Ulv,T1_M1,ALP1,B,1,1,3,4,34,Warm_Wet,20.7,0.0433,478.0600462,Mc,Tc2,Mc3,Tc2_Mc3,2,3,478.0600462,1.4704,0.540379535,0.283,0.764,20.7,0.0433,1.4271,7,0.338164251,2,0.097618357,0.040451362
767,314,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,41.2,0.0611,674.304419,Mc,Tc2,Mc0,Tc2_Mc0,2,0,674.304419,2.2738,0.630814195,0.743,1.021,41.2,0.0611,2.2127,14,0.339805825,4,0.098087379,0.0406369
793,645,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,20.3,0.0495,410.1010101,Mc,Tc1,Mc3,Tc1_Mc3,1,3,410.1010101,2.7653,0.678090247,1.103,0.924,20.3,0.0495,2.7158,12,0.591133005,2,0.099522167,0.04120399
781,148,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,20.1,0.0351,572.6495726,Mc,Tc0,Mc2,Tc0_Mc2,0,2,572.6495726,1.5586,0.551279174,0.637,0.517,20.1,0.0351,1.5235,10,0.497512438,2,0.100502488,0.041591029
668,289,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,39.4,0.0621,634.4605475,Mc,Tc2,Mc0,Tc2_Mc0,2,0,634.4605475,2.1609,0.619187278,1.03,0.619,39.4,0.0621,2.0988,12,0.304568528,4,0.102522843,0.042387596
585,319,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,68.5,0.1406,487.197724,Mc,Tc2,Mc0,Tc2_Mc0,2,0,487.197724,1.8366,0.583946522,0.333,0.935,68.5,0.1406,1.696,12,0.175182482,7,0.103189781,0.04265023
654,640,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,9.2,0.0186,494.6236559,Mc,Tc1,Mc3,Tc1_Mc3,1,3,494.6236559,1.5075,0.54499768,0.608,0.522,9.2,0.0186,1.4889,10,1.086956522,1,0.109695652,0.045203884
817,710,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,44.8,0.0773,579.5601552,Mc,Tc0,Mc3,Tc0_Mc3,0,3,579.5601552,3.5379,0.743345109,1.289,1.262,44.8,0.0773,3.4606,13,0.290178571,5,0.112607143,0.046341844
581,318,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,26.5,0.0549,482.6958106,Mc,Tc2,Mc0,Tc2_Mc0,2,0,482.6958106,1.3029,0.518895425,0.263,0.816,26.5,0.0549,1.248,10,0.377358491,3,0.114207547,0.046966096
700,248,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,17.1,0.0496,344.7580645,Mc,Tc1,Mc1,Tc1_Mc1,1,1,344.7580645,1.8796,0.588786951,0.755,0.83,17.1,0.0496,1.83,8,0.467836257,2,0.117959064,0.048425902
638,386,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,25.5,0.0318,801.8867925,Mc,Tc1,Mc0,Tc1_Mc0,1,0,801.8867925,1.9429,0.595815763,0.794,0.815,25.5,0.0318,1.9111,15,0.588235294,3,0.118647059,0.048693085
624,368,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,8.4,0.0257,326.848249,Mc,Tc1,Mc0,Tc1_Mc0,1,0,326.848249,1.5077,0.545022443,0.496,0.624,8.4,0.0257,1.482,17,2.023809524,1,0.120047619,0.049236487
664,183,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,16.7,0.0439,380.4100228,Mc,Tc2,Mc1,Tc2_Mc1,2,1,380.4100228,1.8809,0.588932452,0.873,0.626,16.7,0.0439,1.837,12,0.718562874,2,0.120760479,0.049512808
622,69,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,24.3,0.0517,470.0193424,Mc,Tc1,Mc2,Tc1_Mc2,1,2,470.0193424,2.2754,0.630976753,0.918,0.915,24.3,0.0517,2.2237,10,0.411522634,3,0.12445679,0.050942771
568,430,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,8,0.0275,290.9090909,Mc,Tc0,Mc0,Tc0_Mc0,0,0,290.9090909,1.9181,0.593075516,0.27,1.182,8,0.0275,1.8906,9,1.125,1,0.126,0.051538391
758,374,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,15.8,0.0179,882.6815642,Mc,Tc1,Mc0,Tc1_Mc0,1,0,882.6815642,1.8139,0.581369302,0.529,0.877,15.8,0.0179,1.796,13,0.82278481,2,0.127582278,0.052148242
593,181,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,7.4,0.0138,536.2318841,Mc,Tc2,Mc1,Tc2_Mc1,2,1,536.2318841,2.2608,0.629491149,0.934,0.819,7.4,0.0138,2.247,13,1.756756757,1,0.136135135,0.055429991
648,524,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,7.3,0.0088,829.5454545,Mc,Tc0,Mc1,Tc0_Mc1,0,1,829.5454545,2.9388,0.693621439,0.989,1.133,7.3,0.0088,2.93,13,1.780821918,1,0.137986301,0.056137034
737,138,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,14.6,0.0289,505.1903114,Mc,Tc0,Mc2,Tc0_Mc2,0,2,505.1903114,1.2605,0.513284205,0.348,0.581,14.6,0.0289,1.2316,10,0.684931507,2,0.137986301,0.056137034
652,403,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,28.9,0.0817,353.7331701,Mc,Tc1,Mc0,Tc1_Mc0,1,0,353.7331701,3.2564,0.720688407,1.322,1.05,28.9,0.0817,3.1747,10,0.346020761,4,0.139408304,0.05667938
621,206,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,14.2,0.0284,500,Mc,Tc2,Mc1,Tc2_Mc1,2,1,500,2.2703,0.630458386,0.94,0.744,14.2,0.0284,2.2419,7,0.492957746,2,0.14184507,0.057607181
719,201,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,14,0.0348,402.2988506,Mc,Tc2,Mc1,Tc2_Mc1,2,1,402.2988506,1.6198,0.558684576,0.68,0.517,14,0.0348,1.585,4,0.285714286,2,0.143857143,0.058371788
567,678,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,34.4,0.0487,706.3655031,Mc,Tc0,Mc3,Tc0_Mc3,0,3,706.3655031,1.9603,0.597728086,0.427,0.965,34.4,0.0487,1.9116,13,0.377906977,5,0.146348837,0.059316795
715,130,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,34.4,0.0387,888.8888889,Mc,Tc0,Mc2,Tc0_Mc2,0,2,888.8888889,2.222,0.625518229,0.793,1.004,34.4,0.0387,2.1833,9,0.261627907,5,0.146348837,0.059316795
607,64,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,20.6,0.0441,467.1201814,Mc,Tc1,Mc2,Tc1_Mc2,1,2,467.1201814,1.4601,0.53908865,0.422,0.649,20.6,0.0441,1.416,18,0.873786408,3,0.146631068,0.059423705
765,436,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,6.7,0.0086,779.0697674,Mc,Tc0,Mc0,Tc0_Mc0,0,0,779.0697674,1.6679,0.564417487,0.593,0.666,6.7,0.0086,1.6593,8,1.194029851,1,0.150253731,0.060793651
555,654,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,39.8,0.0789,504.4359949,Mc,Tc0,Mc3,Tc0_Mc3,0,3,504.4359949,2.0053,0.602635051,0.268,1.009,39.8,0.0789,1.9264,13,0.326633166,6,0.151753769,0.061359642
552,411,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,30.6,0.0609,502.4630542,Mc,Tc0,Mc0,Tc0_Mc0,0,0,502.4630542,1.9499,0.596586101,0.521,1.084,30.6,0.0609,1.889,10,0.326797386,5,0.164398693,0.066101709
657,101,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,5.8,0.0063,920.6349206,Mc,Tc1,Mc2,Tc1_Mc2,1,2,920.6349206,0.9503,0.469866179,0.245,0.54,5.8,0.0063,0.944,9,1.551724138,1,0.173413793,0.069451189
573,312,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,16.8,0.0295,569.4915254,Mc,Tc2,Mc0,Tc2_Mc0,2,0,569.4915254,2.3975,0.643205848,0.447,1.219,16.8,0.0295,2.368,10,0.595238095,3,0.179571429,0.071724245
680,550,Ulv,T1_M1,ALP1,B,1,1,3,4,34,Warm_Wet,5.5,0.0078,705.1282051,Mc,Tc2,Mc3,Tc2_Mc3,2,3,705.1282051,1.1958,0.504579592,0.444,0.407,5.5,0.0078,1.188,8,1.454545455,1,0.182818182,0.072917992
760,639,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,16.3,0.0401,406.4837905,Mc,Tc1,Mc3,Tc1_Mc3,1,3,406.4837905,1.7101,0.569385616,0.556,0.718,16.3,0.0401,1.67,11,0.674846626,3,0.18504908,0.073736337
699,415,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,10.7,0.0435,245.9770115,Mc,Tc0,Mc0,Tc0_Mc0,0,0,245.9770115,1.9805,0.599937628,0.632,0.917,10.7,0.0435,1.937,11,1.028037383,2,0.187915888,0.074785691
611,122,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,5.2,0.0107,485.9813084,Mc,Tc0,Mc2,Tc0_Mc2,0,2,485.9813084,1.1787,0.502249542,0.43,0.522,5.2,0.0107,1.168,6,1.153846154,1,0.193307692,0.07675244
732,426,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,5,0.016,312.5,Mc,Tc0,Mc0,Tc0_Mc0,0,0,312.5,1.6505,0.562352353,0.613,0.526,5,0.016,1.6345,10,2,1,0.201,0.079543007
759,140,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,4.9,0.0052,942.3076923,Mc,Tc0,Mc2,Tc0_Mc2,0,2,942.3076923,1.7142,0.569865286,0.637,0.68,4.9,0.0052,1.709,7,1.428571429,1,0.205081633,0.081016467
627,513,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,38.3,0.0542,706.6420664,Mc,Tc0,Mc1,Tc0_Mc1,0,1,706.6420664,1.7665,0.575937972,0.312,1.035,38.3,0.0542,1.7123,17,0.44386423,8,0.209877285,0.082741323
816,530,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,14.3,0.0179,798.8826816,Mc,Tc0,Mc1,Tc0_Mc1,0,1,798.8826816,1.1939,0.504321314,0.442,0.541,14.3,0.0179,1.176,11,0.769230769,3,0.21079021,0.083068901
714,369,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,4.7,0.0056,839.2857143,Mc,Tc1,Mc0,Tc1_Mc0,1,0,839.2857143,2.4716,0.650462947,0.894,1.09,4.7,0.0056,2.466,15,3.191489362,1,0.213765957,0.084134953
644,265,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,14,0.0218,642.2018349,Mc,Tc1,Mc1,Tc1_Mc1,1,1,642.2018349,2.0318,0.605498981,0.795,0.818,14,0.0218,2.01,14,1,3,0.215285714,0.084678393
791,379,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,13.8,0.0217,635.9447005,Mc,Tc1,Mc0,Tc1_Mc0,1,0,635.9447005,2.1147,0.614338177,0.61,1.109,13.8,0.0217,2.093,10,0.724637681,3,0.218391304,0.085786791
706,487,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,4.6,0.0068,676.4705882,Mc,Tc0,Mc1,Tc0_Mc1,0,1,676.4705882,1.8038,0.580217674,0.455,0.982,4.6,0.0068,1.797,15,3.260869565,1,0.218391304,0.085786791
755,254,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,4.6,0.0054,851.8518519,Mc,Tc1,Mc1,Tc1_Mc1,1,1,851.8518519,1.9707,0.598867076,0.394,1.354,4.6,0.0054,1.9653,13,2.826086957,1,0.218391304,0.085786791
818,214,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,4.5,0.0127,354.3307087,Mc,Tc2,Mc1,Tc2_Mc1,2,1,354.3307087,1.7055,0.568846818,0.656,0.649,4.5,0.0127,1.6928,14,3.111111111,1,0.223222222,0.087505362
769,375,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,21.1,0.0486,434.1563786,Mc,Tc1,Mc0,Tc1_Mc0,1,0,434.1563786,3.528,0.742568034,1.584,1.282,21.1,0.0486,3.4794,10,0.473933649,5,0.237966825,0.092709007
639,141,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,4.2,0.019,221.0526316,Mc,Tc0,Mc2,Tc0_Mc2,0,2,221.0526316,0.592,0.413634997,0.053,0.295,4.2,0.019,0.573,10,2.380952381,1,0.239095238,0.093104688
819,92,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,20.9,0.0219,954.3378995,Mc,Tc1,Mc2,Tc1_Mc2,1,2,954.3378995,1.6409,0.561208751,0.565,0.729,20.9,0.0219,1.619,12,0.574162679,5,0.24023445,0.09350379
562,551,Ulv,T1_M1,ALP1,B,1,1,3,4,34,Warm_Wet,8.3,0.0092,902.173913,Mc,Tc2,Mc3,Tc2_Mc3,2,3,902.173913,1.7643,0.575684228,0.711,0.717,8.3,0.0092,1.7551,8,0.963855422,2,0.241963855,0.094108957
744,253,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,8.3,0.0263,315.5893536,Mc,Tc1,Mc1,Tc1_Mc1,1,1,315.5893536,1.3724,0.527939081,0.57,0.482,8.3,0.0263,1.3461,9,1.084337349,2,0.241963855,0.094108957
703,365,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,4.1,0.0049,836.7346939,Mc,Tc1,Mc0,Tc1_Mc0,1,0,836.7346939,1.7084,0.569186572,0.513,0.773,4.1,0.0049,1.7035,14,3.414634146,1,0.244902439,0.095135318
572,431,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,24.2,0.0649,372.8813559,Mc,Tc0,Mc0,Tc0_Mc0,0,0,372.8813559,2.3619,0.639675705,0.606,1.212,24.2,0.0649,2.297,14,0.578512397,6,0.248933884,0.096539448
806,708,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,4,0.0081,493.8271605,Mc,Tc0,Mc3,Tc0_Mc3,0,3,493.8271605,2.1715,0.620292248,0.717,0.877,4,0.0081,2.1634,13,3.25,1,0.251,0.09725731
588,447,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,7.6,0.018,422.2222222,Mc,Tc0,Mc0,Tc0_Mc0,0,0,422.2222222,1.7578,0.574933662,0.226,1.284,7.6,0.018,1.7398,8,1.052631579,2,0.264157895,0.101801321
576,432,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,7.5,0.0288,260.4166667,Mc,Tc0,Mc0,Tc0_Mc0,0,0,260.4166667,2.986,0.697752274,1.36,1.189,7.5,0.0288,2.9572,10,1.333333333,2,0.267666667,0.103005071
690,292,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,3.7,0.0028,1321.428571,Mc,Tc2,Mc0,Tc2_Mc0,2,0,1321.428571,1.9038,0.59148756,0.679,0.74,3.7,0.0028,1.901,11,2.972972973,1,0.27127027,0.104237891
676,57,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,14.6,0.0332,439.7590361,Mc,Tc1,Mc2,Tc1_Mc2,1,2,439.7590361,2.9674,0.696129133,1.443,0.876,14.6,0.0332,2.9342,14,0.95890411,4,0.274972603,0.105500853
718,684,Fau,T3_M1,LOW1,B,3,1,3,4,34,Warm_Wet,3.6,0.0077,467.5324675,Mc,Tc0,Mc3,Tc0_Mc3,0,3,467.5324675,1.2629,0.513603764,0.418,0.547,3.6,0.0077,1.2552,11,3.055555556,1,0.278777778,0.106795081
596,353,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,10.7,0.0121,884.2975207,Mc,Tc1,Mc0,Tc1_Mc0,1,0,884.2975207,1.8991,0.590964374,0.803,0.682,10.7,0.0121,1.887,21,1.962616822,3,0.281373832,0.107675851
691,556,Ulv,T1_M1,ALP1,B,1,1,3,4,34,Warm_Wet,24.9,0.062,401.6129032,Mc,Tc2,Mc3,Tc2_Mc3,2,3,401.6129032,1.813,0.581266805,0.559,0.712,24.9,0.062,1.751,10,0.401606426,7,0.282124498,0.107930198
658,274,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,3.3,0.004,825,Mc,Tc1,Mc1,Tc1_Mc1,1,1,825,2.406,0.644044493,1.013,0.899,3.3,0.004,2.402,18,5.454545455,1,0.304030303,0.115287684
804,646,Alr,T2_M1,INT1,B,2,1,3,4,34,Warm_Wet,3.3,0.0068,485.2941176,Mc,Tc1,Mc3,Tc1_Mc3,1,3,485.2941176,1.5108,0.54540609,0.64,0.68,3.3,0.0068,1.504,10,3.03030303,1,0.304030303,0.115287684
809,445,Ovst,T3_M4,LOW4,B,3,4,3,4,34,Warm_Wet,9.7,0.0221,438.9140271,Mc,Tc0,Mc0,Tc0_Mc0,0,0,438.9140271,1.6468,0.561911946,0.517,0.723,9.7,0.0221,1.6247,9,0.927835052,3,0.310278351,0.117363565
667,243,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,21.6,0.0606,356.4356436,Mc,Tc1,Mc1,Tc1_Mc1,1,1,356.4356436,1.8456,0.584964109,0.662,0.8,21.6,0.0606,1.785,17,0.787037037,7,0.325074074,0.122240157
606,196,Gud,T1_M3,ALP3,B,1,3,3,4,34,Warm_Wet,18.2,0.0236,771.1864407,Mc,Tc2,Mc1,Tc2_Mc1,2,1,771.1864407,1.6406,0.561172965,0.574,0.607,18.2,0.0236,1.617,11,0.604395604,6,0.33067033,0.124070473
597,120,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,3,0.0059,508.4745763,Mc,Tc0,Mc2,Tc0_Mc2,0,2,508.4745763,1.2797,0.51583412,0.482,0.514,3,0.0059,1.2738,7,2.333333333,1,0.334333333,0.125264335
803,155,Vik,T3_M2,LOW2,B,3,2,3,4,34,Warm_Wet,20.6,0.0352,585.2272727,Mc,Tc0,Mc2,Tc0_Mc2,0,2,585.2272727,3.0088,0.699733691,1.166,1.228,20.6,0.0352,2.9736,12,0.582524272,7,0.340805825,0.127365888
595,287,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,23.3,0.0427,545.6674473,Mc,Tc1,Mc1,Tc1_Mc1,1,1,545.6674473,2.2887,0.632325668,0.613,0.999,23.3,0.0427,2.246,16,0.686695279,8,0.344347639,0.128511589
698,59,Hog,T2_M2,INT2,B,2,2,3,4,34,Warm_Wet,2.8,0.0023,1217.391304,Mc,Tc1,Mc2,Tc1_Mc2,1,2,1217.391304,1.0793,0.488452002,0.363,0.395,2.8,0.0023,1.077,11,3.928571429,1,0.358142857,0.132945454
799,268,Ram ,T2_M3,INT3,B,2,3,3,4,34,Warm_Wet,8.4,0.0207,405.7971014,Mc,Tc1,Mc1,Tc1_Mc1,1,1,405.7971014,1.2447,0.511174549,0.377,0.545,8.4,0.0207,1.224,19,2.261904762,3,0.358142857,0.132945454
723,298,Skje,T1_M4,ALP4,B,1,4,3,4,34,Warm_Wet,8.2,0.0239,343.0962343,Mc,Tc2,Mc0,Tc2_Mc0,2,0,343.0962343,1.7524,0.574309127,0.613,0.74,8.2,0.0239,1.7285,12,1.463414634,3,0.366853659,0.13572202
602,359,Ves,T2_M4,INT4,B,2,4,3,4,34,Warm_Wet,15.3,0.0344,444.7674419,Mc,Tc1,Mc0,Tc1_Mc0,1,0,444.7674419,3.4769,0.738534811,1.532,1.273,15.3,0.0344,3.4425,14,0.91503268,6,0.393156863,0.144000019
750,507,Arh,T3_M3,LOW3,B,3,3,3,4,34,Warm_Wet,2.5,0.0009,,Mc,Tc0,Mc1,Tc0_Mc1,0,1,2777.777778,1.4434,0.536987475,0.53,0.573,2.5,0.0009,1.4425,11,4.4,1,0.401,0.146438135
